Period_Group,NPS_2025,NPS_2024,NPS_2019,Target,Responses,Min_Date,Max_Date
117,,,,,122.0,2023-05-12T00:00:00,2023-05-18T00:00:00
116,,,,,132.0,2023-05-19T00:00:00,2023-05-25T00:00:00
115,,,,,132.0,2023-05-26T00:00:00,2023-06-01T00:00:00
114,,,,,153.0,2023-06-02T00:00:00,2023-06-08T00:00:00
113,,,,,122.0,2023-06-09T00:00:00,2023-06-15T00:00:00
112,,,,,131.0,2023-06-16T00:00:00,2023-06-22T00:00:00
111,,,,,135.0,2023-06-23T00:00:00,2023-06-29T00:00:00
110,,,,,107.0,2023-06-30T00:00:00,2023-07-06T00:00:00
109,,,,,121.0,2023-07-07T00:00:00,2023-07-13T00:00:00
108,,,,,123.0,2023-07-14T00:00:00,2023-07-20T00:00:00
107,,,,,123.0,2023-07-21T00:00:00,2023-07-27T00:00:00
106,,,,,125.0,2023-07-28T00:00:00,2023-08-03T00:00:00
105,,,,,112.0,2023-08-04T00:00:00,2023-08-10T00:00:00
104,,,,,94.0,2023-08-11T00:00:00,2023-08-17T00:00:00
103,,,,,158.0,2023-08-18T00:00:00,2023-08-24T00:00:00
102,,,,,164.0,2023-08-25T00:00:00,2023-08-31T00:00:00
101,,,,,149.0,2023-09-01T00:00:00,2023-09-07T00:00:00
100,,,,,171.0,2023-09-08T00:00:00,2023-09-14T00:00:00
99,,,,,148.0,2023-09-15T00:00:00,2023-09-21T00:00:00
98,,,,,188.0,2023-09-22T00:00:00,2023-09-28T00:00:00
97,,,,,170.0,2023-09-29T00:00:00,2023-10-05T00:00:00
96,,,,,162.0,2023-10-06T00:00:00,2023-10-12T00:00:00
95,,,,,143.0,2023-10-13T00:00:00,2023-10-19T00:00:00
94,,,,,155.0,2023-10-20T00:00:00,2023-10-26T00:00:00
93,,,,,145.0,2023-10-27T00:00:00,2023-11-02T00:00:00
92,,,,,152.0,2023-11-03T00:00:00,2023-11-09T00:00:00
91,,,,,118.0,2023-11-10T00:00:00,2023-11-16T00:00:00
90,,,,,113.0,2023-11-17T00:00:00,2023-11-23T00:00:00
89,,,,,117.0,2023-11-24T00:00:00,2023-11-30T00:00:00
88,,,,,114.0,2023-12-01T00:00:00,2023-12-07T00:00:00
87,,,,,139.0,2023-12-08T00:00:00,2023-12-14T00:00:00
86,,,,,104.0,2023-12-15T00:00:00,2023-12-21T00:00:00
85,,,,,105.0,2023-12-22T00:00:00,2023-12-28T00:00:00
84,,36.92307692307691,,,109.0,2023-12-29T00:00:00,2024-01-04T00:00:00
83,,27.049180327868847,,,122.0,2024-01-05T00:00:00,2024-01-11T00:00:00
82,,30.434782608695652,,,138.0,2024-01-12T00:00:00,2024-01-18T00:00:00
81,,38.05309734513274,,,113.0,2024-01-19T00:00:00,2024-01-25T00:00:00
80,,37.39481973434653,,,152.0,2024-01-26T00:00:00,2024-02-01T00:00:00
79,,30.000000000000007,,,120.0,2024-02-02T00:00:00,2024-02-08T00:00:00
78,,30.83333333333334,,,120.0,2024-02-09T00:00:00,2024-02-15T00:00:00
77,,54.621848739495796,,,119.0,2024-02-16T00:00:00,2024-02-22T00:00:00
