Period_Group,NPS_2025,NPS_2024,NPS_2019,Target,Responses,Min_Date,Max_Date
61,,20.315266662462694,,,1795,2024-06-07T00:00:00,2024-06-13T00:00:00
60,,25.857227083838946,,,1807,2024-06-14T00:00:00,2024-06-20T00:00:00
59,,20.77509058578701,,,1687,2024-06-21T00:00:00,2024-06-27T00:00:00
58,,21.105780669096898,,,1608,2024-06-28T00:00:00,2024-07-04T00:00:00
57,,24.619212037897764,,,1481,2024-07-05T00:00:00,2024-07-11T00:00:00
56,,23.623335469163905,,,1414,2024-07-12T00:00:00,2024-07-18T00:00:00
55,,12.649260440548758,,,1451,2024-07-19T00:00:00,2024-07-25T00:00:00
54,,11.410995214332386,,,1540,2024-07-26T00:00:00,2024-08-01T00:00:00
53,,16.017345089952492,,,1472,2024-08-02T00:00:00,2024-08-08T00:00:00
52,,20.272141836372885,,,1664,2024-08-09T00:00:00,2024-08-15T00:00:00
51,,23.38465634554269,,,1752,2024-08-16T00:00:00,2024-08-22T00:00:00
50,,24.29698297299834,,,1816,2024-08-23T00:00:00,2024-08-29T00:00:00
49,,14.84903193309421,,,1910,2024-08-30T00:00:00,2024-09-05T00:00:00
48,,25.214225950304716,,,1763,2024-09-06T00:00:00,2024-09-12T00:00:00
47,,25.617533004296533,,,1960,2024-09-13T00:00:00,2024-09-19T00:00:00
46,,14.297832755984263,,,1893,2024-09-20T00:00:00,2024-09-26T00:00:00
45,,20.3708428325986,,,2105,2024-09-27T00:00:00,2024-10-03T00:00:00
44,,18.817644342432462,,,1998,2024-10-04T00:00:00,2024-10-10T00:00:00
43,,15.358038162678831,,,2049,2024-10-11T00:00:00,2024-10-17T00:00:00
42,,22.166237801660287,,,1773,2024-10-18T00:00:00,2024-10-24T00:00:00
41,,18.675783850896728,,,1498,2024-10-25T00:00:00,2024-10-31T00:00:00
40,,6.531131133720661,,,1748,2024-11-01T00:00:00,2024-11-07T00:00:00
39,,11.350816498829111,,,1728,2024-11-08T00:00:00,2024-11-14T00:00:00
38,,14.503614386618228,,,1590,2024-11-15T00:00:00,2024-11-21T00:00:00
37,,17.783766565979583,,,1589,2024-11-22T00:00:00,2024-11-28T00:00:00
36,,17.9820712979297,,,1591,2024-11-29T00:00:00,2024-12-05T00:00:00
35,,10.18254365952862,,,1665,2024-12-06T00:00:00,2024-12-12T00:00:00
34,,2.920628449531402,,,1513,2024-12-13T00:00:00,2024-12-19T00:00:00
33,,17.176616230937135,,,1289,2024-12-20T00:00:00,2024-12-26T00:00:00
32,11.32787047481695,11.12787059627381,,27.12366505065602,1418,2024-12-27T00:00:00,2025-01-02T00:00:00
31,4.639263548212368,,,27.123665050656015,1503,2025-01-03T00:00:00,2025-01-09T00:00:00
30,20.928627304026577,,,27.123665050656015,1474,2025-01-10T00:00:00,2025-01-16T00:00:00
29,18.334589853669208,,,27.123665050656015,1324,2025-01-17T00:00:00,2025-01-23T00:00:00
28,15.625591675927227,,,27.123665050656015,1337,2025-01-24T00:00:00,2025-01-30T00:00:00
27,22.688732827446103,,,28.351792852185067,1444,2025-01-31T00:00:00,2025-02-06T00:00:00
26,26.586509277970134,,,28.56178248492643,1383,2025-02-07T00:00:00,2025-02-13T00:00:00
25,24.06865782806561,,,28.56178248492643,1446,2025-02-14T00:00:00,2025-02-20T00:00:00
24,20.703343987230028,,,28.56178248492643,1440,2025-02-21T00:00:00,2025-02-27T00:00:00
23,21.316221343140384,,,27.469879865403286,1498,2025-02-28T00:00:00,2025-03-06T00:00:00
22,16.335588661888348,,,27.298643009273764,1474,2025-03-07T00:00:00,2025-03-13T00:00:00
21,13.923596505386058,,,27.298643009273764,1563,2025-03-14T00:00:00,2025-03-20T00:00:00
20,20.137087710819426,,,27.298643009273764,1688,2025-03-21T00:00:00,2025-03-27T00:00:00
19,20.54556611960797,,,25.87018218146605,1633,2025-03-28T00:00:00,2025-04-03T00:00:00
18,15.678093839742,,,23.95035046749247,1422,2025-04-04T00:00:00,2025-04-10T00:00:00
17,19.982337262575392,,,23.95035046749247,1237,2025-04-11T00:00:00,2025-04-17T00:00:00
16,19.555826122120095,,,23.95035046749247,1352,2025-04-18T00:00:00,2025-04-24T00:00:00
15,27.046491334171655,,,24.56918614545852,1464,2025-04-25T00:00:00,2025-05-01T00:00:00
14,17.962117360850687,,,28.191332692173965,1655,2025-05-02T00:00:00,2025-05-08T00:00:00
13,25.488943280317738,,,28.191332692173965,1817,2025-05-09T00:00:00,2025-05-15T00:00:00
12,23.251164728144953,,,28.191332692173965,1693,2025-05-16T00:00:00,2025-05-22T00:00:00
11,23.869380934097027,,,28.191332692173965,1747,2025-05-23T00:00:00,2025-05-29T00:00:00
10,20.799729333069337,,,23.030952204178558,1835,2025-05-30T00:00:00,2025-06-05T00:00:00
9,30.14693415135331,,,21.119865033852996,1689,2025-06-06T00:00:00,2025-06-12T00:00:00
8,29.117431511499646,,,21.119865033852996,1738,2025-06-13T00:00:00,2025-06-19T00:00:00
7,25.499169050927968,,,21.119865033852996,1721,2025-06-20T00:00:00,2025-06-26T00:00:00
6,16.72827842509596,,,21.735751925286962,1635,2025-06-27T00:00:00,2025-07-03T00:00:00
5,23.955145838254037,,,22.543000849005555,1566,2025-07-04T00:00:00,2025-07-10T00:00:00
4,20.995849415078393,,,22.543000849005555,1573,2025-07-11T00:00:00,2025-07-17T00:00:00
3,21.946181474395527,,,22.543000849005555,1583,2025-07-18T00:00:00,2025-07-24T00:00:00
2,17.516277484966412,,,22.543000849005555,1556,2025-07-25T00:00:00,2025-07-31T00:00:00
1,13.57566765578635,,,19.51096137926753,1348,2025-08-01T00:00:00,2025-08-07T00:00:00
